#Fotometria tomada de Torres+,2015
#fase   V (mag)
0.44415 12.669
0.44445 12.697
0.44562 12.694
0.44593 12.703
0.44624 12.702
0.44656 12.737
0.44687 12.715
0.44718 12.714
0.44828 12.727
0.44860 12.723
0.44891 12.698
0.44922 12.712
0.44954 12.702
0.44985 12.695
0.45095 12.651
0.45127 12.665
0.45158 12.663
0.45189 12.670
0.45220 12.658
0.45252 12.645
0.45359 12.632
0.45390 12.610
0.45422 12.595
0.45453 12.590
0.45484 12.567
0.45515 12.546
0.45630 12.538
0.45661 12.532
0.45692 12.519
0.45724 12.487
0.45873 12.487
0.45904 12.476
0.45935 12.440
0.45966 12.445
0.45998 12.453
0.46028 12.446
0.46139 12.423
0.46171 12.416
0.46202 12.410
0.46233 12.402
0.46265 12.387
0.46296 12.379
0.46412 12.358
0.46443 12.361
0.46474 12.347
0.46506 12.333
0.46537 12.329
0.46569 12.341
0.46716 12.331
0.46748 12.305
0.46779 12.315
0.46810 12.308
0.46841 12.306
0.46872 12.299
0.46984 12.318
0.47016 12.310
0.47047 12.322
0.47078 12.294
0.47109 12.298
0.47140 12.309
0.99738 12.833
0.99770 12.829
0.99801 12.877
0.99832 12.850
0.99863 12.857
0.99895 12.850
0.99932 12.853
0.99964 12.849
0.99995 12.860
0.00027 12.854
0.00058 12.855
0.00089 12.836
0.00127 12.842
0.00158 12.840
0.00189 12.845
0.00221 12.836
0.00252 12.821
0.00283 12.822
0.00399 12.802
0.00431 12.778
0.00462 12.796
0.00493 12.781
0.00524 12.777
0.00556 12.775
0.00593 12.759
0.00625 12.740
0.00656 12.727
0.00687 12.719
0.00718 12.709
0.00750 12.705
0.00786 12.700
0.00818 12.689
0.00849 12.674
0.00880 12.668
0.00911 12.622
0.00942 12.643
0.00979 12.622
0.01010 12.631
0.01041 12.594
0.01073 12.609
0.01104 12.602
0.01135 12.594
0.01172 12.582
0.01203 12.567
0.01235 12.560
0.01266 12.550
0.01297 12.544
0.01329 12.531
0.01465 12.467
0.01496 12.468
0.01527 12.455
0.01558 12.455
0.01590 12.444
0.01621 12.450
0.01658 12.409
0.01689 12.426
0.01720 12.408
0.01751 12.387
0.01782 12.404
0.01814 12.400
0.01850 12.395
0.01881 12.403
0.01914 12.389
0.01945 12.388
0.01976 12.387
0.02007 12.369
0.02045 12.364
0.02077 12.349
0.02108 12.363
0.02139 12.337
0.02170 12.335
0.02201 12.334
0.02238 12.348
0.02269 12.330
0.02300 12.318
0.02331 12.321
0.02363 12.321
0.02394 12.314
0.02503 12.304
0.02536 12.301
0.02568 12.305
0.02601 12.293
0.02633 12.303
0.02665 12.313
0.02702 12.309
0.02733 12.309
0.02764 12.298
0.02796 12.307
0.02827 12.312
0.02859 12.316
0.02895 12.298
0.02927 12.304
0.02958 12.300
0.02988 12.309
0.03020 12.300
0.03051 12.312
0.03088 12.305
0.03120 12.306
0.03151 12.308
0.03182 12.310
0.03213 12.306
0.03245 12.310
0.98712 12.549
0.98743 12.568
0.98775 12.573
0.98806 12.577
0.98837 12.600
0.99153 12.682
0.99185 12.700
0.99216 12.716
0.99248 12.706
0.99279 12.731
0.99311 12.741
0.99535 12.778
0.99567 12.820
0.99598 12.810
0.99631 12.801
0.99662 12.817
0.99693 12.826
0.99730 12.831
0.99762 12.823
0.99793 12.840
0.99824 12.842
0.99856 12.841
0.99887 12.858
0.99924 12.849
0.99955 12.840
0.99986 12.844
0.00017 12.849
0.00049 12.844
0.00079 12.836
0.00234 12.851
0.00360 12.823
0.00391 12.810
0.01335 12.516
0.01367 12.513
0.01498 12.487
0.01529 12.477
0.01661 12.449
0.01692 12.443
0.01823 12.417
0.01855 12.404
0.01980 12.375
0.02018 12.378
0.02143 12.346
0.02174 12.350
